n_families,s_min,s_max,e_min,e_max,bbox_area,mean_nearest_neighbor_distance,mean_pairwise_distance,density,perm
21,3,34,9,49,1312,4.66532880573454,18.084504796471165,0.01600609756097561,1044
21,2,35,24,50,918,4.114360314999935,16.184330964178287,0.02287581699346405,1045
21,0,36,9,49,1517,4.4672941664843995,20.809171975183396,0.013843111404087014,1046
21,0,37,4,45,1596,4.241465307419756,20.107698316861402,0.013157894736842105,1047
21,1,36,10,49,1440,4.019854513405691,17.515057779070975,0.014583333333333334,1048
21,2,32,5,49,1395,5.2401853954826265,18.905926574572923,0.015053763440860216,1049
21,0,35,12,49,1368,3.7945025367780336,19.818590210324984,0.015350877192982455,1050
21,0,32,7,50,1452,4.092800308059941,16.370727654583717,0.014462809917355372,1051
21,3,35,16,49,1122,4.087394973708536,17.08763273140879,0.01871657754010695,1052
21,0,31,0,50,1632,3.853096635982523,21.26719335851518,0.012867647058823529,1053
21,1,37,9,50,1554,5.293387373004029,19.252754966167497,0.013513513513513514,1054
21,2,37,14,48,1260,3.9239815556715447,17.86532702065392,0.016666666666666666,1055
21,0,35,9,47,1404,4.750646247237683,18.814537116322953,0.014957264957264958,1056
21,2,37,9,52,1584,4.825208666848621,20.757570281733656,0.013257575757575758,1057
21,0,37,6,44,1482,4.826866413671149,20.99846277789318,0.01417004048582996,1058
21,0,32,1,47,1551,4.925545334276215,21.713779086009822,0.013539651837524178,1059
21,6,33,5,51,1316,4.417104649084756,16.73915031911488,0.015957446808510637,1060
21,0,37,6,52,1786,5.1972585873100074,20.193662961782476,0.011758118701007838,1061
21,4,34,11,51,1271,4.7148164615019885,17.811335441826824,0.016522423288749016,1062
21,1,35,17,52,1260,4.2587030614865435,18.754251076421713,0.016666666666666666,1063
21,1,37,13,49,1369,4.291082898815539,19.581512350182635,0.015339663988312637,1064
21,0,34,4,51,1680,4.690323933796776,22.017353839025148,0.0125,1065
21,1,37,16,49,1258,4.148243820854777,19.640024260634018,0.016693163751987282,1066
21,4,35,13,46,1088,4.1313934484324975,17.76176228031435,0.019301470588235295,1067
21,0,36,7,51,1665,4.543222836959153,17.65133966039554,0.012612612612612612,1068
21,2,33,17,51,1120,4.674526823034766,16.842294500026746,0.01875,1069
21,1,36,7,52,1656,5.217633184787441,22.45471427124015,0.012681159420289856,1070
21,2,37,10,50,1476,4.529042170191397,19.629599570034,0.014227642276422764,1071
21,0,36,11,52,1554,4.580535972760894,18.67453438298985,0.013513513513513514,1072
21,1,30,7,50,1320,4.189115199179123,17.917739342855324,0.015909090909090907,1073
21,1,34,18,50,1122,4.37016295056318,18.594764589995027,0.01871657754010695,1074
21,1,37,6,50,1665,3.877054022185997,20.170973084563315,0.012612612612612612,1075
21,3,38,12,51,1440,4.907784847991574,19.980354906167946,0.014583333333333334,1076
21,4,36,5,41,1221,3.6105640803619856,13.381729774642785,0.0171990171990172,1077
21,4,36,10,50,1353,4.581169999927415,17.32277606184218,0.015521064301552107,1078
21,0,34,7,49,1505,3.8930818761002737,21.715165934967903,0.013953488372093023,1079
21,9,37,4,48,1305,3.9095663527305695,16.601702903596305,0.016091954022988506,1080
21,3,34,9,52,1408,4.51274152813141,20.46796993875992,0.014914772727272728,1081
21,1,38,13,50,1444,4.972024197993601,19.08783860360613,0.014542936288088643,1082
21,3,34,13,51,1248,4.098925877516278,20.557760844387996,0.016826923076923076,1083
21,1,32,5,45,1312,4.457006702825716,16.73736236282736,0.01600609756097561,1084
21,2,36,12,52,1435,5.133493315577899,20.19382906302631,0.014634146341463415,1085
21,2,39,6,52,1786,4.651141250401513,19.072049486117383,0.011758118701007838,1086
21,1,36,9,52,1584,4.9338792326484775,18.753132358189387,0.013257575757575758,1087
21,0,37,14,51,1444,5.497198622431403,18.74306770510055,0.014542936288088643,1088
21,2,37,6,47,1512,4.7964773296938485,21.24286331791306,0.013888888888888888,1089
21,0,32,8,48,1353,4.061268812203198,18.20241657083996,0.015521064301552107,1090
21,10,36,21,51,837,4.137440140853168,15.450037578921373,0.025089605734767026,1091
21,0,37,3,50,1824,4.576320163806968,21.970731488082816,0.011513157894736841,1092
21,1,34,13,47,1190,3.6498868556906814,17.400753308627696,0.01764705882352941,1093
21,0,35,5,50,1656,4.004342089575362,17.471713301962733,0.012681159420289856,1094
21,1,37,9,45,1369,4.076573636455931,17.99322723841548,0.015339663988312637,1095
21,2,33,19,51,1056,3.2720470971212796,16.36900926993465,0.019886363636363636,1096
21,3,35,13,52,1320,5.050213942637522,18.836172370921656,0.015909090909090907,1097
21,0,34,5,51,1645,4.0963691987474435,19.71616310232226,0.01276595744680851,1098
21,6,34,21,51,899,4.539937167314544,15.584006897379078,0.02335928809788654,1099
21,6,36,19,48,930,3.807473582375594,15.939658092896147,0.02258064516129032,1100
21,2,35,21,52,1088,4.414653370488105,18.10743789387454,0.019301470588235295,1101
21,4,36,10,46,1221,3.8632367149030635,16.080869514419984,0.0171990171990172,1102
21,2,37,15,52,1368,4.180729666096033,18.79741155968277,0.015350877192982455,1103
21,1,35,14,47,1190,4.506514138950375,18.855701967934326,0.01764705882352941,1104
21,0,31,12,50,1248,4.327931873562014,19.77498935106138,0.016826923076923076,1105
21,1,33,6,49,1452,5.017490688760214,20.62568373053983,0.014462809917355372,1106
21,2,34,11,51,1353,3.7417521010389914,20.118672318683966,0.015521064301552107,1107
21,1,36,4,44,1476,3.8027822739749846,18.654334101667203,0.014227642276422764,1108
21,0,36,5,51,1739,4.804941252438842,22.704944108288338,0.012075905692926969,1109
21,3,36,5,47,1462,4.3032814602358895,18.861099560613077,0.014363885088919288,1110
21,6,35,18,51,1020,5.077700128781852,16.035864792803117,0.020588235294117647,1111
21,3,35,11,48,1254,4.334888409774329,18.89764583838194,0.01674641148325359,1112
21,0,32,0,47,1584,4.561512659809689,19.590147388357764,0.013257575757575758,1113
21,1,36,9,51,1548,4.349897882329052,18.932667211822565,0.013565891472868217,1114
21,2,35,9,50,1428,4.243078674651902,17.65603430183543,0.014705882352941176,1115
21,0,33,1,52,1768,4.837313293792771,21.076598593827615,0.011877828054298642,1116
21,2,31,13,47,1050,4.839389323064961,15.24147728912155,0.02,1117
21,0,35,12,49,1368,4.371784787013596,18.89045478266665,0.015350877192982455,1118
21,0,37,5,46,1596,3.918849378109684,20.385069553636367,0.013157894736842105,1119
21,0,38,5,48,1716,4.479128432802194,20.74281740258753,0.012237762237762238,1120
21,0,38,1,49,1911,5.148196193801793,21.076902353010173,0.01098901098901099,1121
21,2,36,16,48,1155,4.304538715268292,16.69208477430364,0.01818181818181818,1122
21,3,36,16,49,1156,3.721001995961133,17.149791119158134,0.018166089965397925,1123
21,2,37,10,51,1512,5.025598435392246,19.06351996372861,0.013888888888888888,1124
21,3,37,18,48,1085,4.562403540776203,18.308369919350838,0.01935483870967742,1125
21,0,33,12,50,1326,4.292937479982865,17.945401841854846,0.01583710407239819,1126
21,1,34,5,48,1496,4.558548177338001,21.415205218172165,0.014037433155080214,1127
21,3,37,20,48,1015,4.322775171446977,16.94333206017974,0.020689655172413793,1128
21,2,32,9,52,1364,4.600380008114145,17.62771182007459,0.015395894428152493,1129
21,1,36,15,43,1044,3.962856051079108,16.499276760741605,0.020114942528735632,1130
21,4,32,14,50,1073,3.736485847401446,17.038404293512368,0.0195712954333644,1131
21,1,36,17,49,1188,4.0344226918908745,18.098782355596068,0.017676767676767676,1132
21,0,37,11,50,1520,5.112458369870061,20.756547252019846,0.01381578947368421,1133
21,1,32,4,48,1440,4.124328542892877,18.870008656897937,0.014583333333333334,1134
21,0,37,3,51,1862,5.345008002397878,22.186753170493354,0.011278195488721804,1135
21,1,31,9,49,1271,4.089588419351912,18.960413385910666,0.016522423288749016,1136
21,3,38,21,50,1080,3.8754768646885975,16.13602629352193,0.019444444444444445,1137
21,4,36,14,49,1188,5.0186651021220925,16.794317746407422,0.017676767676767676,1138
21,0,36,11,50,1480,4.020990667885223,19.059035077371462,0.01418918918918919,1139
21,1,33,9,48,1320,3.604042706567339,18.185850234838163,0.015909090909090907,1140
21,0,38,5,50,1794,4.863897529592893,20.845765888674585,0.011705685618729096,1141
21,0,36,2,48,1739,4.779083447393494,18.57533522546984,0.012075905692926969,1142
21,0,35,13,47,1260,3.4793443463690052,19.737976225320676,0.016666666666666666,1143
21,0,37,14,51,1444,4.1268687621940146,18.040583333328545,0.014542936288088643,1144
21,5,37,16,51,1188,3.940040191318759,17.135839564303236,0.017676767676767676,1145
21,5,37,6,51,1518,5.019140984166315,19.236693020360704,0.01383399209486166,1146
21,1,37,13,52,1480,4.575105038204332,20.057422753351112,0.01418918918918919,1147
21,1,34,7,46,1360,4.347195279700002,17.853126725268222,0.015441176470588236,1148
21,3,35,10,51,1386,4.536009684338533,16.581620728400047,0.015151515151515152,1149
21,7,35,19,50,928,3.586649007286939,16.375147731311188,0.022629310344827586,1150
21,2,36,17,50,1190,5.318401362623253,18.23508617068972,0.01764705882352941,1151
21,2,32,19,51,1023,4.373880531326273,15.44721878572997,0.020527859237536656,1152
21,0,31,5,48,1408,4.411929218256891,19.26305027312719,0.014914772727272728,1153
21,1,37,5,48,1628,4.5699191796119,20.415314795887483,0.012899262899262898,1154
21,0,35,5,49,1620,4.372933412555214,18.11661477225171,0.012962962962962963,1155
21,3,37,11,52,1470,5.46415194890381,19.421899515685652,0.014285714285714285,1156
21,3,38,6,50,1620,4.2848021431066545,18.951191487428833,0.012962962962962963,1157
21,5,37,10,50,1353,4.357470756085978,18.99793148055172,0.015521064301552107,1158
21,1,34,12,49,1292,4.109283706398354,16.30987328047123,0.016253869969040248,1159
21,0,36,6,47,1554,5.239083885054486,19.688853900308256,0.013513513513513514,1160
21,1,37,11,47,1369,4.729919078423981,18.89091607122144,0.015339663988312637,1161
21,0,32,21,50,990,3.4203627928442666,18.386662921671938,0.021212121212121213,1162
21,5,32,5,45,1148,3.671230515820754,16.54281364390987,0.018292682926829267,1163
21,3,38,13,45,1188,3.8217232006489237,18.46380622639593,0.017676767676767676,1164
21,1,36,23,48,936,3.3073388059731443,15.908506100932772,0.022435897435897436,1165
21,0,34,12,52,1435,4.358935549582276,16.829473028740104,0.014634146341463415,1166
21,2,36,15,51,1295,3.8883704325660022,19.70157042404492,0.016216216216216217,1167
21,1,38,14,47,1292,4.559089141535636,18.48482048824539,0.016253869969040248,1168
21,0,33,4,51,1632,4.155967811394151,18.32120939398466,0.012867647058823529,1169
21,5,37,16,51,1188,4.443615417706223,15.818186550210772,0.017676767676767676,1170
21,0,31,15,50,1152,4.208631420101364,16.431273953926052,0.018229166666666668,1171
21,1,29,5,46,1218,3.8974301252423826,17.610472534294644,0.017241379310344827,1172
21,0,34,9,47,1365,5.644075463000988,18.471222281340474,0.015384615384615385,1173
21,0,34,16,51,1260,4.236220663182311,19.507916471802698,0.016666666666666666,1174
21,5,25,13,49,777,3.518074687551162,14.760414508879443,0.02702702702702703,1175
21,1,36,16,52,1332,4.215031070555916,20.2073734110629,0.015765765765765764,1176
21,0,35,7,50,1584,4.92437080312878,22.148846887776962,0.013257575757575758,1177
21,6,33,4,50,1316,4.768318397534349,16.253634001143784,0.015957446808510637,1178
21,0,35,14,49,1296,4.941462079942388,18.25239983283736,0.016203703703703703,1179
21,0,36,6,48,1591,5.4676363825968455,20.402711469226745,0.013199245757385292,1180
21,2,37,9,52,1584,4.937523278004555,19.00147513809091,0.013257575757575758,1181
21,1,35,10,48,1365,4.501479978788569,17.20533162717378,0.015384615384615385,1182
21,0,36,6,50,1665,4.041810300415634,19.517809468959676,0.012612612612612612,1183
21,4,31,7,46,1120,3.9167673639380625,17.886697228152123,0.01875,1184
21,0,33,3,51,1666,5.290612019140106,20.789690505668997,0.012605042016806723,1185
21,0,34,1,49,1715,4.9595282493260395,20.954310294752613,0.012244897959183673,1186
21,2,33,16,51,1152,4.344769634672211,16.904317162973314,0.018229166666666668,1187
21,1,31,17,51,1085,3.3740901412045767,18.536388800419306,0.01935483870967742,1188
21,1,32,11,50,1280,4.365819471711562,16.962968184487742,0.01640625,1189
21,2,37,5,48,1584,5.1823583721922235,21.116955258182696,0.013257575757575758,1190
21,1,34,12,51,1360,4.515648055797508,17.7541479354938,0.015441176470588236,1191
21,0,38,23,52,1170,4.303365138087347,16.60045143542399,0.017948717948717947,1192
21,0,32,6,47,1386,4.232083322702383,19.036923840021757,0.015151515151515152,1193
21,1,32,10,52,1376,4.419493235540438,19.16583271162379,0.015261627906976744,1194
21,0,36,12,50,1443,4.115087099246983,20.243790164504865,0.014553014553014554,1195
21,4,35,12,46,1120,3.4533165009342417,16.54738775595137,0.01875,1196
21,1,35,3,45,1505,3.9490194230714772,17.83769376040342,0.013953488372093023,1197
21,0,36,0,50,1887,5.351567758289401,18.447996232308707,0.011128775834658187,1198
21,0,25,13,51,1014,3.64466285516336,16.206236948270618,0.020710059171597635,1199
21,1,30,9,49,1230,3.937914816724998,17.1164254363337,0.01707317073170732,1200
21,0,37,16,50,1330,4.184565488621087,19.203633920443654,0.015789473684210527,1201
21,4,39,12,51,1440,4.203552079564616,16.556209985812178,0.014583333333333334,1202
21,2,36,11,51,1435,4.883872175706129,21.628411904966377,0.014634146341463415,1203
21,2,38,5,50,1702,5.013038467519526,18.158397458731717,0.012338425381903642,1204
21,0,37,1,50,1900,5.351657317512902,21.692087937481606,0.011052631578947368,1205
21,0,36,7,50,1628,4.459815826168359,19.673352206609444,0.012899262899262898,1206
21,2,37,0,49,1800,5.296982235489436,22.192896404259002,0.011666666666666667,1207
21,0,37,0,45,1748,5.735113034253983,21.931642955369412,0.012013729977116704,1208
21,4,35,15,46,1024,4.312046250077944,15.653176063721421,0.0205078125,1209
21,1,33,0,50,1683,5.831488513061527,19.813592872264262,0.012477718360071301,1210
21,1,36,6,51,1656,4.670822788249185,20.923861681392662,0.012681159420289856,1211
21,1,34,7,49,1462,4.3551682379865175,20.699895130031784,0.014363885088919288,1212
21,5,32,5,50,1288,4.52284578769188,19.384488057772174,0.016304347826086956,1213
21,2,36,13,50,1330,5.225567096427645,18.619007452400783,0.015789473684210527,1214
21,0,36,8,52,1665,4.682514433849006,18.833365086820244,0.012612612612612612,1215
21,1,33,10,49,1320,3.824248441496,17.372130103375024,0.015909090909090907,1216
21,0,36,10,49,1480,4.757617240988847,19.766638787553667,0.01418918918918919,1217
21,0,34,8,48,1435,4.571966740598349,17.779722521114277,0.014634146341463415,1218
21,0,37,4,47,1672,5.3419891987324775,18.586891743441818,0.012559808612440191,1219
21,2,36,12,46,1225,4.234243522639164,18.408234020203384,0.017142857142857144,1220
21,4,36,14,46,1089,4.068197485401383,17.640909305863126,0.01928374655647383,1221
21,0,34,5,52,1680,4.938396760517443,18.615204056448835,0.0125,1222
21,1,37,10,51,1554,4.5909335052172375,18.32848919692682,0.013513513513513514,1223
21,0,33,12,39,952,3.9986553102972135,15.805425239270889,0.022058823529411766,1224
21,0,34,9,48,1400,4.484862811025886,16.16430934818117,0.015,1225
21,5,31,9,50,1134,3.7354669699191074,17.896816347767153,0.018518518518518517,1226
21,0,34,9,52,1540,3.590631941713709,20.244425352002747,0.013636363636363636,1227
21,2,33,19,52,1088,4.286394024816211,14.361206762128901,0.019301470588235295,1228
21,2,36,20,48,1015,3.882187711578542,15.484359060411714,0.020689655172413793,1229
21,5,34,18,50,990,3.4466462609909767,16.398459110560616,0.021212121212121213,1230
21,1,37,16,50,1295,4.564000893872319,18.20661633766431,0.016216216216216217,1231
21,1,36,5,48,1584,4.13021360286392,20.800806097938715,0.013257575757575758,1232
21,0,37,12,51,1520,5.493599084637211,20.06503383899077,0.01381578947368421,1233
21,2,34,9,51,1419,4.423354212491899,17.878353200415933,0.014799154334038054,1234
21,5,31,13,51,1053,4.894158716299178,17.729810751184708,0.019943019943019943,1235
21,0,32,2,51,1650,5.118158786217087,20.550334223421522,0.012727272727272728,1236
21,0,36,10,52,1591,4.527437387237312,19.20543893902396,0.013199245757385292,1237
21,1,37,12,49,1406,4.988665217626,18.816476011201196,0.014935988620199146,1238
21,0,37,10,52,1634,5.221452255629431,19.377831742266387,0.012851897184822521,1239
21,1,37,19,48,1110,4.3823422835966435,16.39461175830005,0.01891891891891892,1240
21,1,35,19,52,1190,3.734412753262942,15.435220486009408,0.01764705882352941,1241
21,2,35,4,52,1666,4.569763231278849,20.95795180047358,0.012605042016806723,1242
21,1,37,14,51,1406,4.595259321074122,19.077397240917882,0.014935988620199146,1243
21,6,36,6,49,1364,4.377384802742382,17.406201302857973,0.015395894428152493,1244
21,0,36,5,50,1702,4.70621837366325,21.2531119795776,0.012338425381903642,1245
21,0,37,10,51,1596,4.364317127972297,18.47352450140778,0.013157894736842105,1246
21,1,37,16,48,1221,5.440290313468181,20.082421767789082,0.0171990171990172,1247
21,1,34,11,47,1258,4.0497482721773554,18.796500027682438,0.016693163751987282,1248
21,0,37,13,51,1482,5.173178172797319,21.71510732153913,0.01417004048582996,1249
21,1,37,18,46,1073,3.664696978224289,16.131535887713024,0.0195712954333644,1250
21,3,37,13,47,1225,4.9767496553062065,16.69462732138926,0.017142857142857144,1251
21,2,35,0,51,1768,4.350560737825127,22.11361810876634,0.011877828054298642,1252
21,0,32,4,46,1419,4.729542237692887,19.909964694470283,0.014799154334038054,1253
21,1,37,19,49,1147,5.077051782704311,18.4193282068921,0.018308631211857017,1254
21,1,34,14,48,1190,4.964725242830565,17.823561302193806,0.01764705882352941,1255
21,0,35,6,50,1620,4.450403868893838,20.098928524042112,0.012962962962962963,1256
21,0,29,15,52,1140,3.9538219600374913,18.316376249259203,0.018421052631578946,1257
21,1,34,4,48,1530,5.233634747806424,18.287022842170956,0.013725490196078431,1258
21,0,37,2,48,1786,4.54270384403766,21.014509318044137,0.011758118701007838,1259
21,1,36,12,47,1296,4.218898431147019,18.34566289867924,0.016203703703703703,1260
21,0,33,12,50,1326,3.8651594807888707,17.273092618213624,0.01583710407239819,1261
21,4,34,4,52,1519,4.421687094550937,17.135952185545516,0.013824884792626729,1262
21,1,32,16,49,1088,4.096715978654401,16.640505391304707,0.019301470588235295,1263
21,5,32,16,44,812,3.3363764275396672,14.0329448133131,0.02586206896551724,1264
21,1,36,14,51,1368,4.3986660173091865,17.229744988427083,0.015350877192982455,1265
21,0,35,7,51,1620,5.273603549896116,19.28955295568795,0.012962962962962963,1266
21,0,33,2,50,1666,5.006627255674316,20.693995363632332,0.012605042016806723,1267
21,2,31,16,48,990,3.3276145665650767,15.714679216050223,0.021212121212121213,1268
21,3,31,20,47,812,3.0593459399995973,15.337560708065695,0.02586206896551724,1269
21,0,36,13,51,1443,2.9367912897379918,18.529674778816577,0.014553014553014554,1270
21,0,33,16,49,1156,4.2804901497317,17.717208520031406,0.018166089965397925,1271
21,0,28,2,51,1450,3.1497064642081076,21.12796434982174,0.014482758620689656,1272
21,0,38,7,49,1677,4.501631375501487,20.817124601949065,0.012522361359570662,1273
21,1,30,13,52,1200,4.608189569536925,18.11041698744089,0.0175,1274
21,3,34,15,52,1216,3.4890807130457597,19.663258617494908,0.017269736842105265,1275
21,0,33,7,49,1462,4.657985385956656,17.27600736527284,0.014363885088919288,1276
21,3,33,6,52,1457,5.415364086671244,18.929132170262655,0.014413177762525738,1277
21,3,31,12,50,1131,4.578246946758567,19.20336276480425,0.01856763925729443,1278
21,2,39,11,50,1520,4.152251008641285,19.44242025812022,0.01381578947368421,1279
21,1,39,17,49,1287,4.875330103247272,18.49833332878935,0.016317016317016316,1280
21,3,37,5,48,1540,5.361524663520424,19.730887816785902,0.013636363636363636,1281
21,3,34,12,48,1184,3.9909639500802494,17.224629639970562,0.017736486486486486,1282
21,0,37,12,49,1444,3.972108413611972,20.607656923979828,0.014542936288088643,1283
21,1,34,10,49,1360,3.985545822022136,19.350501623464762,0.015441176470588236,1284
21,0,37,18,42,950,3.8743683852360493,16.76273647766032,0.022105263157894735,1285
21,4,32,10,49,1160,3.6540273890718864,17.340526955050215,0.01810344827586207,1286
21,4,33,19,52,1020,3.3644930572776066,15.246348216156024,0.020588235294117647,1287
21,0,31,9,46,1216,4.055363104220903,15.82139404642571,0.017269736842105265,1288
21,0,35,8,52,1620,4.323014446595048,18.39234189309378,0.012962962962962963,1289
21,0,27,3,51,1372,3.926485597975425,20.379457217607186,0.015306122448979591,1290
21,0,36,9,48,1480,4.631403031841494,20.10499481311602,0.01418918918918919,1291
21,6,38,20,49,990,3.114009613451905,15.83828574561084,0.021212121212121213,1292
21,2,36,5,50,1610,4.248299663414486,19.146022243257672,0.013043478260869565,1293
21,1,37,19,49,1147,4.184327806675578,16.322931984486367,0.018308631211857017,1294
21,2,34,10,45,1188,4.534314425528284,18.443112180440632,0.017676767676767676,1295
21,5,36,16,51,1152,4.657234747422551,16.90569036228275,0.018229166666666668,1296
21,0,34,3,51,1715,5.572934961367797,20.398028810298413,0.012244897959183673,1297
21,4,37,14,51,1292,4.77380329687414,18.665444020603463,0.016253869969040248,1298
21,0,35,1,46,1656,5.51336920077461,20.0299625349451,0.012681159420289856,1299
21,8,34,12,50,1053,3.862394985460532,17.574789921648364,0.019943019943019943,1300
21,3,33,14,51,1178,4.865093591640797,15.578020770916622,0.017826825127334467,1301
21,2,37,14,49,1296,4.09143378966745,18.517261956572654,0.016203703703703703,1302
21,0,34,1,52,1820,5.300520076625466,22.42138410640451,0.011538461538461539,1303
21,1,37,5,52,1776,4.597862311190184,21.22689288989282,0.011824324324324325,1304
21,0,33,3,42,1360,4.331464102843022,18.861084207873116,0.015441176470588236,1305
21,2,31,5,51,1410,5.203157031096793,17.87056966896121,0.014893617021276596,1306
21,0,37,3,51,1862,4.3400270770219365,19.45322921960251,0.011278195488721804,1307
21,3,37,10,48,1365,4.541838713275395,18.610022571874687,0.015384615384615385,1308
21,4,36,23,48,858,3.3670120828899535,13.581074074206226,0.024475524475524476,1309
21,1,34,11,50,1360,4.914473075222365,17.939054989890487,0.015441176470588236,1310
21,0,33,2,49,1632,4.964535375110374,19.296010296714126,0.012867647058823529,1311
21,0,37,11,50,1520,4.506572339638935,19.946997669614834,0.01381578947368421,1312
21,1,32,18,52,1120,4.482298613730964,16.5192020121894,0.01875,1313
21,3,35,20,52,1089,4.59939709944034,18.075654541545987,0.01928374655647383,1314
21,0,35,10,50,1476,4.017732713611208,20.675873903479165,0.014227642276422764,1315
21,1,36,12,51,1440,4.597968933516104,19.546392968537468,0.014583333333333334,1316
21,7,34,19,51,924,3.829860887234079,17.29686568807758,0.022727272727272728,1317
21,0,37,1,44,1672,4.014242882623783,21.891685836871737,0.012559808612440191,1318
21,2,37,9,51,1548,4.733833097245294,19.451447894781904,0.013565891472868217,1319
21,0,34,4,48,1575,3.8220301648452657,22.8559069891007,0.013333333333333334,1320
21,6,37,12,51,1280,3.196162343151463,17.317058200548757,0.01640625,1321
21,0,38,16,50,1365,4.057401409676538,18.18194757199779,0.015384615384615385,1322
21,0,37,7,47,1558,4.4574626137023285,19.676439868978143,0.013478818998716302,1323
21,6,34,12,47,1044,4.154427506528685,16.32517826905885,0.020114942528735632,1324
21,5,35,5,47,1333,4.205121757700447,17.73663182166769,0.015753938484621154,1325
21,1,34,6,49,1496,4.524979339992258,17.874998230896455,0.014037433155080214,1326
21,2,36,12,50,1365,3.859637793246625,20.24764763417885,0.015384615384615385,1327
21,0,38,2,51,1950,5.322864047775688,21.80826725956649,0.010769230769230769,1328
21,0,32,14,51,1254,4.312172464134634,19.429109795772344,0.01674641148325359,1329
21,0,33,18,52,1190,3.6449371337261387,18.102221477442324,0.01764705882352941,1330
21,1,39,6,51,1794,5.309147115257348,19.040417498066176,0.011705685618729096,1331
21,2,31,16,44,870,3.170239678868527,16.238550807990872,0.02413793103448276,1332
21,1,37,14,50,1369,5.30574380648447,15.912523039098776,0.015339663988312637,1333
21,0,31,5,49,1440,3.7882435980106224,21.066403606630974,0.014583333333333334,1334
21,0,35,1,51,1836,4.777025049858191,21.825377406539015,0.011437908496732025,1335
21,2,30,10,50,1189,4.654436413028912,17.49506274965344,0.017661900756938603,1336
21,0,34,1,50,1750,5.52385564194924,21.701196358883706,0.012,1337
21,3,35,6,50,1485,3.9919433470350802,17.718186148147367,0.014141414141414142,1338
21,0,36,16,47,1184,4.332762433022591,16.94286562373143,0.017736486486486486,1339
21,1,38,14,49,1368,4.804405428306054,18.844458863874458,0.015350877192982455,1340
21,3,35,21,49,957,3.0202997905467677,16.00121807331306,0.0219435736677116,1341
21,2,38,15,43,1073,3.5967144606552646,15.574035676258807,0.0195712954333644,1342
21,2,38,15,47,1221,3.6681315271108135,17.16082315099702,0.0171990171990172,1343
21,0,30,5,49,1395,4.042335062186201,18.33444602329395,0.015053763440860216,1344
21,1,37,10,51,1554,4.804983286364622,20.744783430570475,0.013513513513513514,1345
21,4,36,14,49,1188,4.129247828610801,18.577215590814415,0.017676767676767676,1346
21,3,30,4,50,1316,5.173697215374143,19.92808055769757,0.015957446808510637,1347
21,1,37,0,50,1887,5.188028447161091,22.53551667197539,0.011128775834658187,1348
21,0,38,7,48,1638,4.494572482121101,20.114783152791606,0.01282051282051282,1349
21,0,37,10,45,1368,4.911624469124204,19.328754776740183,0.015350877192982455,1350
21,1,34,21,51,1054,3.737115910174611,17.200533075005133,0.019924098671726755,1351
21,2,37,10,49,1440,4.4283111637460335,20.230570757954062,0.014583333333333334,1352
21,1,34,12,52,1394,4.104774587863798,19.321725396468917,0.015064562410329985,1353
21,0,37,13,50,1444,4.151597399141877,17.470067047495064,0.014542936288088643,1354
21,1,35,9,43,1225,3.853592412904353,19.268763648936893,0.017142857142857144,1355
21,1,36,11,50,1440,4.396041575003295,21.109740183711786,0.014583333333333334,1356
21,1,31,5,47,1333,4.146242727863239,20.501089289515466,0.015753938484621154,1357
21,4,37,5,48,1496,4.330035380836217,18.94040424855317,0.014037433155080214,1358
21,0,37,9,48,1520,4.403518903782364,20.31152218988651,0.01381578947368421,1359
21,0,33,6,51,1564,4.340074335159523,19.75045170479218,0.013427109974424553,1360
21,1,34,16,51,1224,4.222282724207222,17.073735073175065,0.01715686274509804,1361
21,1,37,12,50,1443,3.9107543312332185,18.729007244874513,0.014553014553014554,1362
21,3,38,12,46,1260,4.303298729548255,17.090591715302182,0.016666666666666666,1363
21,3,35,0,49,1650,5.1045972612835175,17.725560950076012,0.012727272727272728,1364
21,2,39,6,44,1482,4.988960140683523,19.56247126438603,0.01417004048582996,1365
21,5,34,5,51,1410,4.724321350973309,19.10344303431692,0.014893617021276596,1366
21,0,33,3,49,1598,4.215018040075906,19.238865147297698,0.013141426783479349,1367
21,3,37,10,51,1470,3.839492302596539,17.363109246079144,0.014285714285714285,1368
21,1,37,12,46,1295,4.757032400044902,18.627349520902722,0.016216216216216217,1369
21,2,36,5,51,1645,4.323929754976874,19.58034395118421,0.01276595744680851,1370
21,1,36,10,51,1512,3.880173550897523,17.99376538904785,0.013888888888888888,1371
21,1,36,13,48,1296,4.344676435712109,19.31438928914366,0.016203703703703703,1372
21,3,34,12,48,1184,4.173769448298101,17.390637467009757,0.017736486486486486,1373
21,1,38,13,50,1444,4.3004082414779745,19.542294386179062,0.014542936288088643,1374
21,2,34,14,51,1254,4.275286825515671,19.53853365281751,0.01674641148325359,1375
21,1,36,13,49,1332,3.8192957008641004,16.75965021553256,0.015765765765765764,1376
21,1,37,12,49,1406,4.269932165264879,19.990414713908315,0.014935988620199146,1377
21,1,33,12,49,1254,4.300498495053359,16.915844915351485,0.01674641148325359,1378
21,1,37,0,52,1961,5.645612330786305,21.898455370129795,0.010708822029576747,1379
21,1,36,16,51,1296,4.57031198125628,17.954350056112776,0.016203703703703703,1380
21,1,31,13,50,1178,4.644192370513228,16.87954648904574,0.017826825127334467,1381
21,1,32,17,49,1056,4.948033402201085,16.910658967737724,0.019886363636363636,1382
21,1,36,7,50,1584,4.357635078910696,20.692473932722645,0.013257575757575758,1383
